,name,gPlusPlaceId,location/lat,location/lng,address,url,categories,categoryName,average_rating,average_predict_rating,total_rows
1619,Công viên vinhome grandpark,ChIJp60_89MhdTERU0k-rLk10So,10.8413698,106.8477099,"39490 Phước Thiện, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJp60_89MhdTERU0k-rLk10So,Khu liên hợp căn hộ,Khu liên hợp căn hộ,4.2,4.08903143193225,10
1620,Công viên văn hoá Suối Tiên,ChIJZ7NX8acndTERSKsDJ-kmVF8,10.8569656,106.8030892,"VR43+Q6P, Phường Tân Phú, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJZ7NX8acndTERSKsDJ-kmVF8,Công viên,Công viên,3.782608695652174,4.111692474541555,23
1621,Công viên ánh sáng Vinhomes Grandpark,ChIJr7d0EzwhdTER2_dnEQCJD4Q,10.8404323,106.8444537,"Nguyễn Xiển, Vinhomes Grand Park, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJr7d0EzwhdTER2_dnEQCJD4Q,Công viên,Công viên,4.566037735849057,4.123603153811829,212
1622,Công viên Điện ảnh,ChIJaxvy3SwmdTERambD16jASKM,10.8296462,106.7318703,"RPHJ+VP5, 99 Đường số 10, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/C%C3%B4ng+vi%C3%AAn+%C4%90i%E1%BB%87n+%E1%BA%A3nh/@10.8296462,106.7318703,17z/data=!3m1!4b1!4m6!3m5!1s0x3175262cddf21b6b:0xa348c0a8d7c3666a!8m2!3d10.8296462!4d106.7318703!16s%2Fg%2F11cky3qw6m?hl=vi&entry=ttu","Công viên, Điểm thu hút khách du lịch",Công viên,3.8222222222222224,4.206297436343993,45
1623,Công viên Đá Nhật - RinRin Park,ChIJ1xIIS14qdTEROtt03Skv6V4,10.8583097,106.5851991,"87/8p Xuân Thới Thượng, 6 Ấp Xuân Thới Đông, Xuan Thoi Dong 1, Hóc Môn, Thành phố Hồ Chí Minh 700000, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ1xIIS14qdTEROtt03Skv6V4,"Điểm thu hút khách du lịch, Công viên",Điểm thu hút khách du lịch,3.8883183568677793,4.114676659508569,1558
1624,Công viên Ủy ban Quận Tân Phú,ChIJYT3VFK8udTERN8cP5lqOqLo,10.7831163,106.6366911,"Hẻm 52 Thoại Ngọc Hầu, Hoà Thanh, Tân Phú, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJYT3VFK8udTERN8cP5lqOqLo,Công viên,Công viên,4.055555555555555,4.168749365935166,198
1625,Cổng Ra Số 5 Bến Xe Miền Đông,ChIJzbpMm6UpdTERJdlSoQ8AOc8,10.814588,106.7127226,"QL13, Phường 26, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/C%C3%B4%CC%89ng+Ra+S%C3%B4%CC%81+5+B%C3%AA%CC%81n+Xe+Mi%C3%AA%CC%80n+%C4%90%C3%B4ng/@10.814588,106.7127226,17z/data=!3m1!4b1!4m6!3m5!1s0x317529a59b4cbacd:0xcf39000fa152d925!8m2!3d10.814588!4d106.7127226!16s%2Fg%2F11hz11bbpn?hl=vi&entry=ttu",Bãi đỗ xe,Bãi đỗ xe,3.670212765957447,4.152170513478424,94
1626,Cù lao Phước Thiện,ChIJq6ISsu4gdTERL-A1AFj9hLg,10.8376111,106.8466537,"Cù lao Phước Thiện, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJq6ISsu4gdTERL-A1AFj9hLg,Khu cắm trại,Khu cắm trại,3.921875,4.105980972737886,64
1627,Cú Trên Cây Coffee,ChIJSUxqhQ0ndTERuimyNs-6qY0,10.8040436,106.7215075,"262 Ung Văn Khiêm, Phường 25, Bình Thạnh, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/C%C3%BA+Tr%C3%AAn+C%C3%A2y+Coffee/@10.8040436,106.7215075,17z/data=!3m1!4b1!4m6!3m5!1s0x3175270d856a4c49:0x8da9bacf36b229ba!8m2!3d10.8040436!4d106.7215075!16s%2Fg%2F11fmpbdhx9?hl=vi&entry=ttu",Quán cà phê,Quán cà phê,3.868327402135231,4.03322583563869,281
1628,CĂN HỘ Era Town Đức Khải,ChIJLVIbFu8ldTERfWB0QRGHoRE,10.7020207,106.7318012,"15B Nguyễn Lương Bằng, P. Phú Thuận, Quận 7, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/C%C4%82N+H%E1%BB%98+Era+Town+%C4%90%E1%BB%A9c+Kh%E1%BA%A3i/@10.7020207,106.7318012,17z/data=!3m1!4b1!4m6!3m5!1s0x317525ef161b522d:0x11a187114174607d!8m2!3d10.7020207!4d106.7318012!16s%2Fg%2F11f62_hpw1?hl=vi&entry=ttu",Công ty tư vấn bất động sản,Công ty tư vấn bất động sản,3.724137931034482,4.190509975357632,29
1629,CĂN HỘ THE WESTERN CAPITAL - CĐT HOÀNG PHÚC,ChIJJ9GKLBMvdTERq8PQNRCwqGk,10.7395074,106.626642,"116 Đ. Lý Chiêu Hoàng, Phường 10, Quận 6, Thành phố Hồ Chí Minh 700000, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJJ9GKLBMvdTERq8PQNRCwqGk,Khu liên hợp căn hộ,Khu liên hợp căn hộ,2.1904761904761907,3.64000745380026,21
1630,Căn Hộ An Hội 4 - Resco,ChIJl1gcyqMpdTERyG8M8fQtZm4,10.8527721,106.6459064,"Đường số 57, Phường 14, Gò Vấp, Thành phố Hồ Chí Minh 700000, Việt Nam","https://www.google.com/maps/place/C%C4%83n+H%E1%BB%99+An+H%E1%BB%99i+4+-+Resco/@10.8527721,106.6459064,17z/data=!3m1!4b1!4m6!3m5!1s0x317529a3ca1c5897:0x6e662df4f10c6fc8!8m2!3d10.8527721!4d106.6459064!16s%2Fg%2F11h88f9b3b?hl=vi&entry=ttu",Tòa nhà với các căn hộ đã được hoàn thiện,Tòa nhà với các căn hộ đã được hoàn thiện,5.0,4.224105054881407,2
1631,Căn Hộ Chung Cư Topaz Elite,ChIJa3pA1lIudTERqs70vPO0KNc,10.7392189,106.6797322,"102 Đ. Cao Lỗ, Phường 4, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/C%C4%83n+H%E1%BB%99+Chung+C%C6%B0+Topaz+Elite/@10.7392189,106.6797322,17z/data=!3m1!4b1!4m6!3m5!1s0x31752e52d6407a6b:0xd728b4f3bcf4ceaa!8m2!3d10.7392189!4d106.6797322!16s%2Fg%2F11j00ssdd5?hl=vi&entry=ttu",Đại lý bất động sản,Đại lý bất động sản,1.3333333333333333,3.798626113692392,9
1632,Căn Hộ Prosper Plaza,ChIJZ8UFXtoudTERbzX7LlFE0aM,10.830116,106.6187444,"14 Phan Văn Hớn, Tân Thới Nhất, Quận 12, Thành phố Hồ Chí Minh 119415, Việt Nam","https://www.google.com/maps/place/C%C4%83n+H%E1%BB%99+Prosper+Plaza/@10.830116,106.6187444,17z/data=!3m1!4b1!4m6!3m5!1s0x31752eda5e05c567:0xa3d144512efb356f!8m2!3d10.830116!4d106.6187444!16s%2Fg%2F11dfswqt5b?hl=vi&entry=ttu",Chung cư,Chung cư,4.142857142857143,4.042679778425216,42
1633,Căn Hộ Remax Plaza,ChIJD_aJ0mEudTERMpO6hm5SplU,10.7475352,106.6498316,"117-118 Đ. Bãi Sậy, Phường 1, Quận 6, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJD_aJ0mEudTERMpO6hm5SplU,Tòa nhà với các căn hộ đã được hoàn thiện,Tòa nhà với các căn hộ đã được hoàn thiện,3.8333333333333335,4.187150950152364,12
1634,Căn Hộ Văn Minh Mini,ChIJ05XxQtUgdTERMo8g2lGKn7k,10.8272752,106.8213913,"16/61/2a đường số 6, Đường Lò Lu, Trường Thạnh, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ05XxQtUgdTERMo8g2lGKn7k,Khách sạn,Khách sạn,3.5,4.047976314311798,4
1635,Căn hộ Chung Cư Ricca,ChIJ2xgbUqondTERRDslZtk12bM,10.7869256,106.801873,"Tp, Chung cư Ricca, 33/2 Gò Cát, KP4, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ2xgbUqondTERRDslZtk12bM,Đại lý bất động sản,Đại lý bất động sản,3.888888888888889,3.951612863653688,9
1636,Căn hộ Chung cư Opal Garden,ChIJTce7GOAndTERP8wYTMMkLzw,10.8269114,106.7230973,"RPGF+R7P, Đ. Số 20, Khu Phố 4, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJTce7GOAndTERP8wYTMMkLzw,Chung cư,Chung cư,4.226415094339623,4.160414669213761,53
1637,Căn hộ Chung cư Quang Thái,ChIJ9f7K5tAtdTERcTLipAgr6BA,10.7662677,106.628164,"111B Lý Thánh Tông, Tân Thới Hoà, Tân Phú, Thành phố Hồ Chí Minh 70000, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ9f7K5tAtdTERcTLipAgr6BA,Chung cư,Chung cư,4.5,4.1026171589389655,6
1638,Căn hộ Diyas Sky,ChIJNU2b1AgpdTERSSIqYbTGaNE,10.806997,106.6406384,"16 Nguyễn Đức Thuận, Phường 13, Tân Bình, Thành phố Hồ Chí Minh 72407, Việt Nam","https://www.google.com/maps/place/C%C4%83n+h%E1%BB%99+Diyas+Sky/@10.806997,106.6406384,17z/data=!3m1!4b1!4m6!3m5!1s0x31752908d49b4d35:0xd168c6b4612a2249!8m2!3d10.806997!4d106.6406384!16s%2Fg%2F11q_4jfybz?hl=vi&entry=ttu","Tòa nhà với các căn hộ đã được hoàn thiện, Phòng cho thuê",Tòa nhà với các căn hộ đã được hoàn thiện,2.0,4.076764693334461,8
1639,Căn hộ Elysian Gamuda Land,ChIJoblA2dfIdTER7DJVYlCyUhs,10.826294,106.8206838,"170 Lò Lu, Trường Thạnh, Quận 9, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJoblA2dfIdTER7DJVYlCyUhs,"Khu liên hợp căn hộ, Xưởng sửa chữa ô tô, Dịch vụ độ xe ô tô, Trường kinh doanh, Văn phòng công ty, Dự án nhà",Khu liên hợp căn hộ,2.8,4.138144351552347,5
1640,Căn hộ Kingston Residence,ChIJbZBk2M4vdTER0qKqhBWVX_E,10.7997402,106.6706258,"223 Đ. Hoàng Văn Thụ, Ward 15, Phú Nhuận, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/C%C4%83n+h%E1%BB%99+Kingston+Residence/@10.7997402,106.6706258,17z/data=!3m1!4b1!4m6!3m5!1s0x31752fced864906d:0xf15f951584aaa2d2!8m2!3d10.7997402!4d106.6706258!16s%2Fg%2F11h_p9_qp3?hl=vi&entry=ttu",Khu liên hợp căn hộ,Khu liên hợp căn hộ,4.642857142857143,4.240147754940998,14
1641,Căn hộ Saigon Asiana Quận 6 - Chủ Đầu Tư Gotec Land,ChIJRxduzmEvdTERD1FsPqYUHb4,10.7501892,106.6366154,"20 Đ. Nguyễn Văn Luông, Phường 12, Quận 6, Thành phố Hồ Chí Minh 73100, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJRxduzmEvdTERD1FsPqYUHb4,Chung cư,Chung cư,2.142857142857143,4.126777204284507,7
1642,Căn hộ dịch vụ 3shomes Thống Nhất 2,ChIJIe4ieC0pdTERiaJma38ymrc,10.8538214,106.6675539,"702/77/8 To 79 Đ. Thống Nhất, Phường 16, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/C%C4%83n+h%E1%BB%99+d%E1%BB%8Bch+v%E1%BB%A5+3shomes+Th%E1%BB%91ng+Nh%E1%BA%A5t+2/@10.8538214,106.6675539,17z/data=!3m1!4b1!4m6!3m5!1s0x3175292d7822ee21:0xb79a327f6b66a289!8m2!3d10.8538214!4d106.6675539!16s%2Fg%2F11h_1gwq38?hl=vi&entry=ttu",Phòng cho thuê,Phòng cho thuê,4.5,4.193780870897727,12
1643,Căn hộ ven sông Dream Home Riverside,ChIJMy2_kQMydTERA9iJffUG4R4,10.6988801,106.6240949,"MJXF+HJ5, Khu dân cư Phú Lợi, Quận 8, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/C%C4%83n+h%E1%BB%99+ven+s%C3%B4ng+Dream+Home+Riverside/@10.6988801,106.6240949,17z/data=!3m1!4b1!4m6!3m5!1s0x3175320391bf2d33:0x1ee106f57d89d803!8m2!3d10.6988801!4d106.6240949!16s%2Fg%2F11ggc2g_t5?hl=vi&entry=ttu",Chung cư,Chung cư,1.0,4.238387127681791,1
1644,Căn tin Chùa Bửu Long,ChIJS3vVWYrfdDERlDhquU01S4E,10.8793382,106.8359767,"23B Nguyễn Xiển, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJS3vVWYrfdDERlDhquU01S4E,Nhà hàng cho người ăn chay,Nhà hàng cho người ăn chay,2.833333333333333,4.176172219958459,6
1645,CƠ KHÍ HẢI - Giải pháp cho nông nghiệp,ChIJEWwnMADXdDERrQ6hmLn--0Q,10.8838705,106.6468982,"389 48/62, Hiệp Thành, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/C%C6%A0+KH%C3%8D+H%E1%BA%A2I+-+Gi%E1%BA%A3i+ph%C3%A1p+cho+n%C3%B4ng+nghi%E1%BB%87p/@10.8838705,106.6468982,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d70030276c11:0x44fbfeb998a10ead!8m2!3d10.8838705!4d106.6468982!16s%2Fg%2F11vptwkhll?hl=vi&entry=ttu",Nhà sản xuất,Nhà sản xuất,5.0,4.178344954761516,1
1646,CƠ SỞ SX RAU CÂU BÁNH FLAN BẢO BẢO,ChIJiTUdcB8vdTERzu-qKYvEUak,10.7633075,106.6407283,"203/18/23 Lạc Long Quân, Phường 3, Quận 11, Thành phố Hồ Chí Minh 700000, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJiTUdcB8vdTERzu-qKYvEUak,Cửa hàng bánh,Cửa hàng bánh,5.0,4.184215054309194,2
1647,CƠM GÀ XỐI MỠ BINBO,ChIJd9-Kt00pdTERNx0rL7zGz1E,10.8233749,106.6989499,"160 Lương Ngọc Quyến, Phường 13, Bình Thạnh, Thành phố Hồ Chí Minh 700000, Việt Nam","https://www.google.com/maps/place/C%C6%A0M+G%C3%80+X%E1%BB%90I+M%E1%BB%A0+BINBO/@10.8233749,106.6989499,17z/data=!3m1!4b1!4m6!3m5!1s0x3175294db78adf77:0x51cfc6bc2f2b1d37!8m2!3d10.8233749!4d106.6989499!16s%2Fg%2F11s8z7nyfn?hl=vi&entry=ttu",Quán ăn nhẹ,Quán ăn nhẹ,4.9,4.074175071100142,10
1648,CƠM NIÊU SIM FOOD - CN GÒ VẤP,ChIJc7aVPTspdTERu71436_LXU8,10.8316407,106.679795,"2 Phạm Huy Thông, Phường 7, Gò Vấp, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/C%C6%A0M+NI%C3%8AU+SIM+FOOD+-+CN+G%C3%92+V%E1%BA%A4P/@10.8316407,106.679795,17z/data=!3m1!4b1!4m6!3m5!1s0x3175293b3d95b673:0x4f5dcbafdf78bdbb!8m2!3d10.8316407!4d106.679795!16s%2Fg%2F11mvsd97pd?hl=vi&entry=ttu",Nhà hàng,Nhà hàng,4.666666666666667,4.169593764010084,81
1649,CƠM THỐ TIẾN PHÁT,ChIJ-WhS640pdTERvx1bZeDMhws,10.8384745,106.6727974,"235 Nguyễn Văn Lượng, Phường 10, Gò Vấp, Thành phố Hồ Chí Minh 72413, Việt Nam","https://www.google.com/maps/place/C%C6%A0M+TH%E1%BB%90+TI%E1%BA%BEN+PH%C3%81T/@10.8384745,106.6727974,17z/data=!3m1!4b1!4m6!3m5!1s0x3175298deb5268f9:0xb87cce0655b1dbf!8m2!3d10.8384745!4d106.6727974!16s%2Fg%2F11lc_1rq87?hl=vi&entry=ttu",Nhà hàng cơm,Nhà hàng cơm,5.0,4.154297294786738,2
1650,Cơ Khí Tân Trí - VietPack Machinery,ChIJhbcslj3XdDERmv3N11fd9q4,10.887906,106.664618,"VMQ7+5R9, Thạnh Xuân, Quận 12, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/C%C6%A1+Kh%C3%AD+T%C3%A2n+Tr%C3%AD+-+VietPack+Machinery/@10.887906,106.664618,17z/data=!3m1!4b1!4m6!3m5!1s0x3174d73d962cb785:0xaef6dd57d7cdfd9a!8m2!3d10.887906!4d106.664618!16s%2Fg%2F11h6mcyd7m?hl=vi&entry=ttu",Xưởng máy móc,Xưởng máy móc,5.0,4.256834300108183,2
1651,Cơ Khí Tín Nghĩa,ChIJpW2-eNDVCjERpT7TZjXxtsg,10.8534194,106.5297923,"7A112, An Hạ, Phạm Văn Hai, Bình Chánh, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJpW2-eNDVCjERpT7TZjXxtsg,Văn phòng công ty,Văn phòng công ty,5.0,4.2291939841573765,2
1652,Cơ Sở Bảo Trợ Trẻ Em Thiên Thần Q9,ChIJ040_u7QmdTERsjEEXuHy2mc,10.7999153,106.8167464,"203 Số 1, Long Trường, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh 800000, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ040_u7QmdTERsjEEXuHy2mc,Trại mồ côi,Trại mồ côi,4.6875,4.021256833474659,32
1653,Cơ Sở Cá La Hán Lân Bùi,ChIJK0xa-QXVdDERMhy7MFxdfsc,10.9150461,106.5867639,"15 Đường Huỳnh Thị Mài, Tân Hiệp, Hóc Môn, Thành phố Hồ Chí Minh 731418, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJK0xa-QXVdDERMhy7MFxdfsc,Cửa hàng cá cảnh,Cửa hàng cá cảnh,5.0,4.213873460114262,1
1654,Cơ Sở Thêu Vi Tính Đông Hồ,ChIJtcPbL7YudTERqumNdEGB-Vw,10.7840915,106.6518168,"57 Đ. Đông Hồ, Phường 8, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/C%C6%A1+S%E1%BB%9F+Th%C3%AAu+Vi+T%C3%ADnh+%C4%90%C3%B4ng+H%E1%BB%93/@10.7840915,106.6518168,17z/data=!3m1!4b1!4m6!3m5!1s0x31752eb62fdbc3b5:0x5cf98141748de9aa!8m2!3d10.7840915!4d106.6518168!16s%2Fg%2F1tc_t26j?hl=vi&entry=ttu",Dịch vụ thêu,Dịch vụ thêu,4.0,4.1545818207067535,27
1655,Cơ khí Học Anh,ChIJT84PtvktCzERE9k-9lXOF_E,11.0509253,106.4687884,"3F29+9GF, An Nhơn Tây, Củ Chi, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/C%C6%A1+kh%C3%AD+H%E1%BB%8Dc+Anh/@11.0509253,106.4687884,17z/data=!3m1!4b1!4m6!3m5!1s0x310b2df9b60fce4f:0xf117ce55f63ed913!8m2!3d11.0509253!4d106.4687884!16s%2Fg%2F11kpnzd1c8?hl=vi&entry=ttu",Nhà sản xuất,Nhà sản xuất,5.0,4.165313116220178,4
1656,"Cơ khí chính xác Nakano precision.,LTD",ChIJq6qqqukrdTER8pnGtLCjY3A,10.8124178,106.6130942,"Xưởng Số 10, Cụm 3, Nhóm Công Nghiệp II Đường Số 13, Khu Công Nghiệp Tân Bình, Tân Phú, Thành phố Hồ Chí Minh 72009, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJq6qqqukrdTER8pnGtLCjY3A,Văn phòng công ty,Văn phòng công ty,5.0,4.31797477327557,1
1657,Cơ sở 3 - Bệnh viện Đại học Y Dược TPHCM,ChIJtYgS0SgpdTERHhni9xstsT4,10.7993735,106.6708802,"221B Đ. Hoàng Văn Thụ, Phường 8, Phú Nhuận, Thành phố Hồ Chí Minh 700000, Việt Nam","https://www.google.com/maps/place/C%C6%A1+s%E1%BB%9F+3+-+B%E1%BB%87nh+vi%E1%BB%87n+%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Y+D%C6%B0%E1%BB%A3c+TPHCM/@10.7993735,106.6708802,17z/data=!3m1!4b1!4m6!3m5!1s0x31752928d11288b5:0x3eb12d1bf7e2191e!8m2!3d10.7993735!4d106.6708802!16s%2Fg%2F11gcqw_y_9?hl=vi&entry=ttu",Bệnh viện,Bệnh viện,4.23404255319149,4.08253700943524,47
1658,Cơ sở Bún tươi bánh phở Thủ Đức,ChIJM7FOrX4pdTER3ZQECvSuCf4,10.8293385,106.6371669,"23 Đ. Huỳnh Văn Nghệ, Phường 15, Tân Bình, Thành phố Hồ Chí Minh 700000, Việt Nam","https://www.google.com/maps/place/C%C6%A1+s%E1%BB%9F+B%C3%BAn+t%C6%B0%C6%A1i+b%C3%A1nh+ph%E1%BB%9F+Th%E1%BB%A7+%C4%90%E1%BB%A9c/@10.8293385,106.6371669,17z/data=!3m1!4b1!4m6!3m5!1s0x3175297ead4eb133:0xfe09aef40a0494dd!8m2!3d10.8293385!4d106.6371669!16s%2Fg%2F11c7sqy33z?hl=vi&entry=ttu","Cung cấp sản xuất thực phẩm, Cửa hàng gạo",Cung cấp sản xuất thực phẩm,3.857142857142857,4.163421310804545,7
1659,Cơ sở Trường Sơn - Trường Đại học Ngoại ngữ - Tin học TP. Hồ Chí Minh (HUFLIT),ChIJ8ZcDU4UpdTERUIBfEkbGZVg,10.8090769,106.6649122,"32 Trường Sơn, Phường 2, Tân Bình, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/C%C6%A1+s%E1%BB%9F+Tr%C6%B0%E1%BB%9Dng+S%C6%A1n+-+Tr%C6%B0%E1%BB%9Dng+%C4%90%E1%BA%A1i+h%E1%BB%8Dc+Ngo%E1%BA%A1i+ng%E1%BB%AF+-+Tin+h%E1%BB%8Dc+TP.+H%E1%BB%93+Ch%C3%AD+Minh+(HUFLIT)/@10.8090769,106.6649122,17z/data=!3m1!4b1!4m6!3m5!1s0x31752985530397f1:0x5865c646125f8050!8m2!3d10.8090769!4d106.6649122!16s%2Fg%2F11s4w4bjv9?hl=vi&entry=ttu",Khoa học thuật,Khoa học thuật,3.5,4.05405306773484,2
1660,Cơ sở xã hội Nhị Xuân,ChIJBTk9r1fVdDER3PqtNAQ94pM,10.8870442,106.5445354,"189E Đặng Công Bỉnh, Xuân Thới Sơn, Hóc Môn, Thành phố Hồ Chí Minh, Việt Nam",https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJBTk9r1fVdDER3PqtNAQ94pM,Trung tâm cộng đồng,Trung tâm cộng đồng,4.010752688172043,4.175790624905428,93
1661,Cơ sở xã hội Thanh thiếu niên 2,ChIJEx9hrv0tCzERjHqyu1zTqRE,11.0194375,106.5158125,"2G98+PF6, Ấp 3, ấp 3, Củ Chi, Thành phố Hồ Chí Minh, Việt Nam","https://www.google.com/maps/place/C%C6%A1+s%E1%BB%9F+x%C3%A3+h%E1%BB%99i+Thanh+thi%E1%BA%BFu+ni%C3%AAn+2/@11.0194375,106.5158125,17z/data=!3m1!4b1!4m6!3m5!1s0x310b2dfdae611f13:0x11a9d35cbbb27a8c!8m2!3d11.0194375!4d106.5158125!16s%2Fg%2F11v6kfwgxm?hl=vi&entry=ttu",Trung tâm cộng đồng,Trung tâm cộng đồng,4.333333333333333,4.223394841981185,3
