,gPlusPlaceId,placename
21232,105693163464659762444,Del Taco - Corona #4
21233,114386344087248924717,Five Buck's Pizza
21234,104549879305914992824,La Capilla Mexican Restaurant
21235,101129528986796956579,McDonald's
21236,108135121267976381288,McDonald's
21237,113580577282681079454,Zumiez Valley Plaza
21238,103498309412974323100,Papajoe's Pizza
21239,103459737569931277516,Cafe Rio Mexican Grill
21240,110601584770185009724,Margarita Jones Restaurant
21241,118019671825552206913,Trader Joe's
21242,105732215626167204536,Starbucks
21243,102197411785669422761,Sanamluang
21244,105572188121367191430,Springdale Ace Hardware
21245,101094337582035269120,Solar De Cahuenga
21246,114091676202598620392,Pollo ALa Brasa
21247,107244124825360999103,Punjab Kabab House
21248,116451840820292305341,Smashburger
21249,102150517841596591171,Bus Stop
21250,109832421748387174748,Casa Orinda
21251,118424681169003263043,Shandra Express Thai Chinese Cuisine
21252,114843482437209822268,PREMO PIZZA
21253,106603439465059585615,Mom Can Cook Thai Kitchen
21254,118350600090373505725,Pitstop Pub Sports Bar & Grill
21255,115077500132916706212,Thai Chili
21256,108843145229025338804,Bike World
21257,107747357504358570562,99 Cents Only Stores
21258,107059029960658969334,Gourmet Pizza Shoppe
21259,103174094207630807413,"Original Pete's Pizza, Pasta & Grill"
21260,113675055590775171050,Caffino Inc
21261,100977971684168261641,China Palace Restaurant
21262,101223524927467040139,Golden Dragon
21263,101738070677054171639,Citrus Cafe
21264,102507473831441595332,California Wok
21265,103415388270155037707,California Pizza Kitchen
21266,107127280242360271315,Il Fornaio
21267,108292774347503609571,The Cheesecake Factory
21268,110965656940506853102,Full Moon Sushi
21269,113310331155389510655,California Wok
21270,115509001466827982200,Cedar Creek Inn
21271,116544214244168152078,Bistango
21272,117645917992015383131,Bottle Inn
21273,112399709427706180373,Casa Ado
21274,113570924799615921450,Makoto Sushi
21275,114939324242252583971,Magpie Café
21276,107353447651435122231,Old Chicago
21277,115269278715169766214,Hooleys Irish Pub and Grill
21278,111643681283004984655,Ariake Sushi Boat
21279,114404541072045354257,Chef Cheng's
21280,100432486213515373231,Overload Skateboarding
21281,107276761040761689617,Señor Mangos
21282,106788838636689104952,Bangkok 101 Thai Cuisine
21283,105710795361245687991,Chinawok
21284,105841791409731029583,Jack In the Box
21285,116843846064230320399,Wendy's
21286,101480634175002073349,Mythos
21287,104004495914779210473,Kabob Palace
21288,103382664353360840833,Roseville Ace Hardware
21289,112663505557168687001,Family House of Pancakes
21290,101740582375165382110,La Barca Restaurantes
21291,101141862505647040401,Patys Restaurant
21292,101250016047736410822,Guadalajara Bakery & Market
21293,117436751211532656516,tico tacos
21294,102145550861726715311,Godfather's Pizza
21295,108244029675013069427,Jollibee
21296,103858731049832327043,New York Pizza
21297,103520338557193887428,Sacramento Pizza
21298,106798412482196533705,Safeway
21299,100938576962489468963,Asian-Ya Tokyo Kalbi
21300,105709225619705481802,Volcano Tea House
21301,109599237820344268012,Trader Joe's
21302,101524619189276166756,Las Campanas
21303,103466066931731911401,North Beach Pizza
21304,103493284687963431875,St James Gate Irish Pub
21305,111266478349377349623,Town
21306,116257444887117431459,Saigon City Restaurant
21307,118364052632040429694,Pizza Hut
21308,112432918016493278700,The Home Depot - San Rafael
21309,105269265608221417086,Bamboo Bistro
21310,103205953576731902458,Miguel's Cocina
21311,114253332190202976632,The O P cafe
21312,103941465468982243788,Stefano's Golden Baked Hams
21313,107106814242438987969,La Oaxaquena
21314,111283475314936561203,Burmese Kitchen
21315,111647807860677051066,H Cafe
21316,113009634984173795269,Morning Due Cafe
21317,105030732503624209130,Pas.tu
21318,103279553237548979343,Chick & Coop
21319,104406357966142702965,Rite Aid Pharmacy
21320,109308458674755295939,Dollar Tree
21321,117663900207899682399,Kmart
21322,102170615320824202800,Flavor Mediterranean Food
21323,103318818473007952736,Peet's Coffee & Tea
21324,113924328017142875098,Starbucks
21325,100007557844053715209,Jamba Juice
21326,107565601342675945309,Lowe's Home Improvement
21327,103447420929766608060,Starbucks
21328,111830547685646737164,Sunshine Summit Inc
21329,105488343804806201398,T.J. Maxx/HomeGoods
21330,108600885119470421531,SUBWAY® Restaurants
21331,111608623461504268410,Denny's
21332,117684838600038710380,Olive Garden
21333,112847317411217268510,Leonor's Restaurant
21334,102641618066287319165,Black Angus Steakhouse
21335,117325112993608578773,Lino's Pizzeria & Italian Restaurant
21336,116998189784757727155,Espiau's
21337,100668917283666283793,Chick-fil-A
21338,101968915776878601267,Walmart Tire & Lube Express (inside Walmart)
21339,108761706349314918130,Olive Garden
21340,113280436135342596082,Cafe Verona
21341,116869537428780505748,Jamba Juice
21342,104012275875940618751,Texas Cattle Co
21343,103650127901597828244,"Samovar Tea Lounge, Hayes Valley"
21344,114764336272131354431,Rice Noodle
21345,101970100710813436767,The Shrimp Lover - Redondo Beach
21346,103979920811404255842,Elephant & Castle
21347,110917811058341865946,Rockin Crawfish
21348,102978835931621090399,Panera Bread
21349,106856119304955338949,McDonald's
21350,108685075022982010292,Taco Bell
21351,109487952945402220551,McDonald's
21352,111510431839929774065,F. McLintocks Saloon
21353,116575693685049086451,Chili's Grill & Bar
21354,116972938521353597705,Starbucks
21355,101828462460036608342,Beach Café at Tropicana
21356,111194501980621369460,"Biscayne Steak, Sea & Wine"
21357,102630826481004167220,Little Caesars Pizza
21358,103270154264711316885,Papa John's Pizza
21359,103630176164990164324,Lascari's Italian Restaurant
21360,107013191786133044014,Lowe's Home Improvement
21361,109206148115760676479,Chuck E. Cheese's
21362,107299948237872532853,Express - Hollywood & Highland
21363,115371899593929811988,Perilla
21364,116239156247184204957,Starbucks
21365,101254941423194589541,Red Robin Gourmet Burgers
21366,105293759418348459656,AT&T
21367,109396345529943303072,AT&T
21368,106899226859721406985,Rite Aid Pharmacy
21369,108400985209015998388,California Grill
21370,115342272198188908550,Walgreens Store Victorville
21371,101688508665384521916,Denny's
21372,102182968692762305002,Sonic
21373,104836087842553655370,At&T
21374,108581879241929172847,"Jack in the Box - Palmdale, CA"
21375,116564851110462491770,Red Lobster
21376,116743783516366046793,McDonald's
21377,117724790553457519478,BJ's Restaurant & Brewhouse
21378,102286839667439575543,McDonald's
21379,100367173461836180573,Mary's Pizza Shack
21380,101278755511793394178,Olive Garden
21381,101817631427231751055,Togo's Eatery
21382,103402831845386066326,El Mariachi Mexican Restaurant
21383,117941722348640240333,Los Pinos Mexican Restaurant
21384,107956061834959696897,Pizza Hut
21385,102670000912323913006,Pizza Moon
21386,100873832435215702293,KFC
21387,116077918062889865271,Thee Parkside
21388,117732504595519138271,Wild Cherries Coffee House
21389,111001052839818093128,Gozen
21390,108186479552611379631,Starbucks
21391,100371381160633699487,In-N-Out Burger
21392,101308524924822492227,Kohl's
21393,111370939041214479750,The Home Depot
21394,114205448688517699097,Panda Express
21395,114642121518482973149,In-N-Out Burger
21396,104215694205395737204,Boston Market
21397,105320076447802769518,Party City
21398,114023660816276266395,Souplantation & Sweet Tomatoes
21399,107115920760772313010,The UPS Store
21400,109614279295132158765,El Comal Mexican Restaurant
21401,117691911067813646523,Empanada's Place
21402,103771819124446938818,Save Mart
21403,106109314999108441372,Denny's
21404,103199036427660193096,IHOP Restaurant
21405,113089390877799183963,Denny's
21406,113771905963575047849,CocoPalm Restaurant
21407,114719078661485725356,Baja Fresh Mexican Grill
21408,113437832838207948891,urban bazaar
21409,100826143696747343115,Canyon Fireside Grill
21410,101401121186023871174,Popeye's Louisiana Kitchen
21411,106756102097103612932,Mongolian Barbeque
21412,109988044660733694204,The Riptide
21413,103036218667352489890,Ross Dress For Less
21414,103557502308001796143,Islamorada Fish Co
21415,105115302648324388814,Wingnuts
21416,109512690903534230640,Albertsons
21417,117820077923976079291,Bangkok Garden Thai Cuisine
21418,101739056828885598604,Burger King
21419,103126157602497150253,SUBWAY® Restaurants
21420,107713249665879733111,Panda Express
21421,111037424781993155106,McDonald's
21422,113579557977375936908,Bangkok Cuisine
21423,109471758563737236811,Starbucks
21424,115980646709031394308,Las Barcas
21425,113736951024186848380,The Vitamin Shoppe
21426,116064162117589806973,Indian Express Restaurant
21427,103111292052789768971,Parkside Cafe
21428,109076989077277090873,Marias Cantina
21429,104582988579639418734,Provecho Grill
21430,105881377819735849226,Ohana Hawaiian BBQ
21431,118241785596452865196,Lumberjack's Restaurant
21432,114364682135665135020,Early Bird
21433,108566812656191853967,Rigoberto's Taco Shop
21434,106188292239979297304,The Home Depot - Turlock
21435,111362327127069814647,Bistro234
21436,101766954531916776719,Aicha Moroccan Cuisine
21437,103283933061650802357,Popeye's Chicken & Biscuits
21438,101513927437603250054,Tiburon Tavern
21439,105838339803902499705,Arlequin Wine Merchant
21440,107756832791581182342,Boon Eat + Drink
21441,112244442775621766589,South at SFJAZZ
21442,113903420625141960647,Farina Pizza & Cucina Italiana
21443,110587921840664701346,AT&T
21444,107256896520187502917,Golden Gong Chinese Restaurant
21445,109934017567391632909,Denny's
21446,104383940968035834549,Le Sushi
21447,117894096692385249867,Mi Casa Mexican Restaurant & Bar
21448,109158335485326790755,Trader Joe's
21449,109190946639712671230,Bow & Truss
21450,112100965928832067118,Staples
21451,117562255670662739978,Hennessey's Tavern Gaslamp
21452,102724030538180718338,Natraj Cuisine of India
21453,103710181792777633193,Applebee's Neighborhood Grill and Bar
21454,102191262263851784714,Noodle 21
21455,109556542967824063525,Tacos Punta Cabras
21456,102243354929006592526,Hungry Pocket Falafel House
21457,100166011424907428861,"Jack in the Box - Fairfield, CA"
21458,104712737596935301127,SAS Shoes
21459,105703006656874309398,Jack In the Box
21460,107107220234383365496,Celias
21461,110963569792541095376,Best Buy
21462,104540085537381542692,Domino's Pizza
21463,108851400402849258720,Del Taco
21464,102365043480006754547,Panda Express
21465,115861778834387661124,Jamba Juice
21466,104701366168373240778,Miguel's California Mexican Cocina
21467,103900866427136382586,Subway Sandwiches
21468,102275880121854993106,McDonald's
21469,104491556355607239926,Boudin Bakery & Cafe
21470,114909936758158125295,Salvation Army
21471,110735532936553714314,Las Palmas Mexican Cuisine
21472,110569432273632342114,5th Street Bar & Grill
21473,104696311157315082617,Burger King
21474,104423131135708242993,Ameci Pizza & Pasta
21475,115766378170436181181,Target
21476,113287055504810679428,Ocean Room
21477,108156040895240557391,Starbucks
21478,115562178075152202555,Starbucks
21479,100211592891706562794,The Melt
21480,103009004875456442359,Restaurant Cafe Valparaiso
21481,108994403231605852226,In-N-Out Burger
21482,110498792337233435971,Ichiro
21483,110229627143581775655,Denny's
21484,107263088624316156333,Cafe Bixby & Pizza
21485,107520301088183378765,Phil Trani's
21486,104353282332767691249,Carl's Jr.
21487,113429694315510070278,Florio
21488,110276554934593471553,GameStop - Mall
21489,117298874684736358422,Villa Fat Cuisine
21490,105422032018706975754,Red Robin Gourmet Burgers
21491,111458469749498388418,El Lucero
21492,111316195024245187316,L & L Hawaiian Barbecue
21493,104540372737941237774,T-Mobile Laguna Niguel
21494,112069474855896802057,Oh Sushi
21495,105475494414668560605,Feast From the East
21496,107838460370152223781,Peppone Restaurant
21497,108484918253109169256,Overland Cafe
21498,117345559746461192899,John O'Groats Restaurant
21499,115549531569938223409,Pasta Pomodoro
21500,109032152822563586218,Sandbar & Grill
21501,104685336248109536478,Spires Restaurant
21502,106812308876710102571,Wonderful Sushi Hillcrest
21503,104518969123063992565,Casita Del Campo
21504,106043246639084054665,Little Caesars Pizza
21505,112610674081581045856,Shabu House
21506,116777634865086042510,Baja Fresh Mexican Grill
21507,118298374637555941608,Hertz Car Sales Costa Mesa
21508,112017844432228010148,Abuelita's Restaurant
21509,102207930143588604888,Kings Row Gastropub
21510,108174104676288885195,Marie Callender's
21511,108521173717889593488,Starbucks
21512,107242013335558370338,Hollywood Palladium
21513,102999476051142391699,Starbucks
21514,103459967340960013036,Yard House Brea
21515,109064326438218761970,Pottery Barn
21516,113492589463486416423,Baskin Robbins
21517,114259582032646134582,Jamba Juice
21518,106451338984485130502,Guido's Pizza & Pasta
21519,100187707164913637594,Typhoon
21520,109800209676976892227,Brookstone
21521,101618041556958121415,Country Kitchen
21522,105358670717796633046,Verizon Wireless
21523,113464292828580865127,Del Taco
21524,114132191573060241271,McDonald's
21525,103603920231487388183,Capriotti's Sandwich Shop
21526,104720920365913628149,Michi Japanese Restaurant
21527,116485434230021604404,Francisco's Restaurant
21528,101080416559887749431,Little Caesars
21529,113066364957165800945,Jorge's El Tapatio
21530,117908069122967149595,Live Sushi Bistro
21531,109940766596583432294,Bravo Cucina
21532,104223481166630375850,Mario's Pizza
21533,110433275684542089925,Northside Nathan's Pizza
21534,103505707263993350909,Farmer Boys
21535,106937167071018244839,Bully's Sports Bar & Grill
21536,107666961498653315318,McDonald's
21537,105480574241888848112,Sizzler
21538,114479809136563015718,Season Thai Cuisine
21539,102888577080603539067,Best Buy Mobile
21540,105520439935433121483,Giovanni's Pizza Bistro
21541,111292921207568048277,Teavana Tea Store
21542,114789420267577063154,Breakfast At Tiffany's
21543,111884730334070538922,Brookstone
21544,104843839226148919015,Newman's Deli
21545,102573417963966716141,Santana's Mexican Foods
21546,113677204421331319864,El Torito
21547,116595068813123706066,Denny's
21548,100575212447132724872,McDonald's
21549,116922755992362820881,McDonald's
21550,112331695096661694311,El Patio Original
21551,102788732711383557189,Pizza Hut
21552,107389157340866227123,Olive Garden
21553,110556736832387254763,Chipotle Mexican Grill
21554,108489737445640058834,Sbarro
21555,114413646137113952265,Best Buy
21556,100163971453192161330,Panera Bread
21557,103878226740613226077,Luigi's Slice
21558,108652802607090435651,Chipotle Mexican Grill
21559,109715795767192402285,SUBWAY® Restaurants
21560,114894068650125100667,Safeway
21561,114837757275223652192,Food 4 Less
21562,101442974531680534139,Quiznos Sandwich Restaurants
21563,112518602784180090167,JCPenney
21564,107633694982116637725,Dimples
21565,107956724601720782260,Big Wangs
21566,110020551461715350332,Zumiez Burbank Town Center
21567,100414796898794610244,Staples
21568,107787384137677481599,Tilly's
21569,110429491410285886780,Kohl's
21570,110670158557098031392,Staples
21571,111808631457062068884,Stater Bros. Markets
21572,106184897860383792328,China Islamic Restaurant
21573,109695513563106190349,Mimi's Cafe
21574,102060762347337847375,Whole Foods Market
21575,110381966322325943165,Carmen's
21576,107054966428065112096,In-N-Out Burger
21577,101034747967477248603,Thomasville Furniture Store of Huntington Beach
21578,101906575771108317437,Thai Wave Restaurant
21579,109352268089521671942,Zimzala
21580,113284271533334187140,Don the Beachcomber
21581,106242580260521515999,Souplantation & Sweet Tomatoes
21582,108904387866271645864,Hawker Fare
21583,104175094818617996208,KFC Atwater
21584,103614221737012647524,Subway
21585,108378938863793537119,Carl's Jr
21586,114061020160553457714,Denny's
21587,112224906779123205055,Zabb Cuisine
21588,100813086153335629066,Sushi Sho
21589,104158322175788935995,J & S No 3
21590,109361310956774881084,Thai Purple
21591,105398622160088840196,Grand Lake Ace Hardware Inc
21592,104788126778248785741,Diho Siam
21593,109457653484470266985,Village Bakery
21594,111506984387442551388,Peet's Coffee & Tea
21595,110349849572564713198,El Pollo Loco
21596,102600423172431422745,Canal Street Grille
21597,105073666805961861594,Cafe Citti
21598,113206567657642513105,Verizon Wireless
21599,102345087028660633831,f.y.e.
21600,114029586147810027599,AT&T
21601,100373639095287541212,Chuck E. Cheese's
21602,103103189763683395061,The Home Depot - Ukiah
21603,107227451536610628092,"Jack in the Box - Clearlake, CA"
21604,108038521297671315478,Chuck E. Cheese's
21605,115208365672026207953,Sears Hometown Store
21606,118405530566136388076,Siena Bistro
21607,105219101063828762089,Peter Lowell's Restaurant
21608,117281870047059441742,Orchid Grill & Kabob
21609,115693653956241344501,Sam's Club
21610,102350264390561645835,Desert Rose Restaurant
21611,109625483786973645167,Szechwan Restaurant
21612,102738235610775435475,Rive Gauche Cafe
21613,113056586032887230096,El Jalapeno
21614,101613421659977866864,Golden Bowl Pho
21615,101092117137201635847,Walgreens Store Fontana
21616,106528208617342468985,Toby Keith's I Love This Bar And Grill
21617,110524911307737572642,Boonsee Thai Kitchen
21618,111757911453422694893,Vision center-Walmart
21619,109745563916726236594,Kitayama
21620,111696611447274688591,Outback Steakhouse
21621,103444859821031626352,Sprint Store By Wireless Lifestyle
21622,104472459346557817247,Starbucks
21623,110853742781659346427,Marble Slab Creamery
21624,113564281104548554920,U-Haul of Fresno
21625,117549617873061790271,Erik's Delicafe
21626,116437757338240934424,Murrieta's Restaurant and Cantina
21627,112316728522399287265,Chan Chan Cafe Cubano Restaurant
21628,115030317029458706833,Siam Nara Thai Cuisine
21629,101982385915031198851,Starbucks
21630,109762621393014244666,Poom Thai Cuisine
21631,113036682117260339094,SUBWAY® Restaurants
21632,115768038054678164783,Irene's Cafe
21633,103976921213615358499,Angelo's Burgers
21634,116366388439773891428,Pearl
21635,107352611433260218657,Cost Plus World Market
21636,116802331743595443730,Kinnara Thai
21637,111930442651283893821,Original Kabob Factory
21638,101763788410404250334,Marchello's Pizza
21639,115731583523536982365,Islands Fine Burgers & Drinks
21640,115278511487206047408,Walgreens
21641,117048891641892294825,Urban Outfitters
21642,113402470628161273224,SKECHERS Factory Outlet
21643,111549588038161931884,Olive Garden
21644,107147891647055059480,Red Lobster
21645,113366437356435507457,Pizza Hut
21646,110543112865368967036,The Boardwalk
21647,116305215282173945014,Little Caesars Pizza
21648,109696285170210828969,Jersey Mike՚s Subs
21649,112114401652084111673,Ditmas Kitchen & Cocktail
21650,102963953741720935277,Leslie's Pool Supplies
21651,110989717216568809816,Oh My Sushi
21652,114003158271280693274,Jack In the Box
21653,107216867130815478804,The UPS Store
21654,102754215743419655925,Pinkberry - Mira Loma
21655,116931973024347628662,Chipotle Mexican Grill
21656,105504598628283118867,Orchard Supply Hardware
21657,106172306558037744975,Stater Bros Markets
21658,111384093058846591931,Carl's Jr. / Green Burrito
21659,116244292623121874129,Chili's Grill & Bar
21660,114454755753255419554,Stater Bros Markets
21661,113688856121025110681,Tartan of Redlands
21662,110278051729363798221,Burger King
21663,103651645295892062534,Baja Fresh
21664,101980502994236217298,Buffalo Wild Wings
21665,117552447866243196572,Ming's Restaurant
21666,108485215959052198172,Jack In the Box
21667,106936803420324657679,Four Cafe
21668,108025233578646582242,Forage
21669,110798037743831645598,R23
21670,110798184425962916882,Katsuya Glendale
21671,111129410955403274981,Mountain Mike's Pizza
21672,105736932487154090862,SUBWAY® Restaurants (Wal-Mart)
21673,106291372404204748102,Burger King
21674,111840040295353227710,Arby's
21675,114937599885736858419,Jr's Bar & Grill
21676,111471803282759319898,Sears Auto Center
21677,101254458485361767860,Pizza Hut
21678,105442945256090898304,The UPS Store
21679,108387855193511345853,Yucatan Grill
21680,117244512508778021298,El Burrito Jr
21681,100145757309437870481,Hello Sushi
21682,102969938707531000414,AT&T
21683,108189224239221324145,Bai Plu Thai & Sushi Bar
21684,109299010615128564257,Sam's Club
21685,101025676054920051492,Red Robin Gourmet Burgers
21686,108514594457777119021,Olive Garden
21687,108427993543757122125,Bombay Exotic Cuisine of India
21688,106433247721279828621,Rock & Rita's
21689,112023196883401295717,Peacock Indian Cuisine
21690,103301458174238045013,Eggie's Restaurant
21691,115281773203286092686,HobbyTown USA
21692,101734258059772090485,Savers
21693,104065852278791814087,Carl's Jr.
21694,116612098621812613165,"Babies""R""Us"
21695,116656198638723200496,McDonald's
21696,118007090132955211994,Burger King
21697,106322435317688924763,Starbucks Coffee
21698,107673783652604536133,Hot's Kitchen
21699,105953368956750971740,In-N-Out Burger
21700,116565839727783148113,Hoicin Cantonese Restaurant
21701,104216461056307510661,Big Mama's & Papa's Pizzeria
21702,109692504685059573402,Chili's Grill & Bar
21703,109279811550471643187,Hornblower Cruises - San Diego
21704,117132558474117797671,Acapulco Mexican Restaurant Y Cantina
21705,112981111898221140340,El Pescador
21706,100382831861422861245,Lotus Cuisine of India
21707,105011498061913050342,Red Robin Gourmet Burgers
21708,105772670470401853864,Thai Kitchen Restaurant
21709,109347148706156018246,Owen's Bistro
21710,114568118383564458873,The Longboarder Cafe
21711,113482023090994290096,Thai Pepper Cuisine
21712,100595663411427820834,Ahi Sushi & Grill
21713,108554421286487630058,SUBWAY® Restaurants
21714,110108460182142224866,Diana's Market
21715,113976330982815999899,Game Stop
21716,101479541900726759075,T-Mobile Oakland
21717,105729402740231537611,Panda Express
21718,107880363533136780044,King's Highway
21719,109126037891281238720,Kiji Sushi Bar and Cuisine
21720,117363870592686760840,Native Foods Café
21721,102953692341777355528,In-N-Out Burger
21722,109306075855707597093,Grinder
21723,112578729063214339621,Marie Callender's
21724,115343662681422186644,7-Eleven
21725,110741456597972946772,The UPS Store
21726,100828013410897539312,Woodstock's Pizza Santa Cruz
21727,106771828118439804784,Ristorante Avanti
21728,112064263726747757115,Sabieng Thai Cuisine
21729,113946542831170911457,Upper Crust Pizza & Pasta
21730,116823645240467842562,I Love Sushi & Tappen
21731,104609754227128779608,Amarin Thai Cuisine
21732,103513529941040226596,Jamba Juice
21733,105783602576450450100,Sonic Drive-In
21734,112554512458686497303,David's Bridal
21735,116807560510106566506,Dino Gyros
21736,104248212623348558973,Leafy Greens Salad Bar
21737,111653129338987129776,Wendy's
21738,111450334270039733326,Outback Steakhouse
21739,103200755696612669155,Aria Restaurant
21740,108085302292964684704,Chili's Grill & Bar
21741,102499235258233099393,Panda Express
21742,101335529741097305430,Two Umbrellas Cafe
21743,116443071450993995545,Shilohs Steak House
21744,117471309171087046872,IHOP Restaurant
21745,106139508849075643962,Super Franks
21746,118436614548895244973,Costco Salinas
21747,110154473488537546469,4Play The Gentlemen's Club
21748,103643318279154288632,RadioShack
21749,100347314719917508152,Grocery Outlet
21750,117867269267222067218,Kowloon Chinese Restaurant
21751,112425318969500827692,Roy
21752,116492564518591078121,Target
21753,111909200836028803785,Levi's Store - Union Square
21754,102327598209318483931,Sears Auto Center
21755,104417775157780243799,Grindz
21756,105134928620162771899,Arashi Sushi
21757,105012563279245512988,Boteco Bar & Grill
21758,111199329352764802165,Suede
21759,109936949716088094149,Bubbie's Love Bistro
21760,107119682038319148070,Flappers Comedy Club
21761,112653595148133695846,T-Mobile San Diego
21762,118374930872021499174,Nature's Grill and Juice Bar
21763,100164765478954860826,Starbucks Coffee
21764,116868676584718115549,Smashburger
21765,103757605347805204784,Starbucks
21766,106908117263556640392,U-Buffet
21767,108976614835986733314,Barnes and Noble
21768,105051483659567604403,D'Amore's Pizza
21769,106381280419201680614,Chi-Chi's Pizza
21770,110924756833333623865,L A Best Pizza
21771,113597763610613641451,In-N-Out Burger
21772,101960530321976649202,House Of Bread
21773,113435218983378553778,GNC
21774,108648793035654545668,Wingstop
21775,102432170364243570054,Lee's Deli
21776,102503081626438818409,Banana Republic
21777,103463754833322763515,Monti's Rotisserie & Bar
21778,103577837275271179890,540 Club
21779,103640935518624970113,Flanahan's Pub
21780,105452789266095439836,Sunrise Deli Cafe
21781,105868271209066865865,The Yellow Submarine
21782,106641062211089707901,Soup Junkie
21783,110638647706384603794,Martin Macks Gastropub
21784,110983244523768478855,The Dubliner
21785,111559024284987950053,India Clay Oven
21786,112450567524494862430,Mixt Greens
21787,100914087227145046122,Teriyaki Madness
21788,116969123074873731881,Bella Cucina
21789,117564081647444584495,El Charro Restaurant
21790,111418157656684574973,North Shore Cafe
21791,100039792764673686390,Lululemon Athletica
21792,111395250508853492353,Famous Dave's Bar-B-Que
21793,101755624416892136951,Verizon Wireless
21794,104842802125825322566,Walgreens Store Salinas
21795,111616206247807609925,FedEx Office Print & Ship Center
21796,107550697495741789896,Giamela's
21797,105653638503144941242,McDonald's
21798,101160874100755415352,TGI Fridays
21799,117853366715968470184,Benihana Ontario
21800,108773550678522542772,AT&T
21801,111242240809996440255,Sofia's Pizza
21802,115935423678825538749,99 Cents Only Stores
21803,116941269059280869895,Taco Bell
21804,112054215345417313298,Sports Pizza
21805,104357401159264654677,Starbucks
21806,106281106611026815084,Torrid
21807,108818360494405064116,Denny's
21808,109512906444629223174,Verizon Wireless - 4G
21809,109774573841060305226,California Kabob Kitchen
21810,114861342106249312081,Denny's
21811,104213033889161456917,Burger King
21812,112049287902103498301,Goodwill Store & Donation Center
21813,112284717055103122797,Palermo Ristorante Italiano
21814,113202196808250867606,TGI Fridays Elk Grove
21815,110132523317363270559,Yuca's On Hollywood
21816,110148036166036309621,Cheval Bistro
21817,113773536667317137911,1739 Public House
21818,116670239615518941751,Round Table Pizza
21819,114819975952464343898,Traxx
21820,100940083295970139318,Denny's
21821,115912294348972770305,Portobello's Cuisine
21822,103490235891999985872,Taste of Thai
21823,104529414583420234335,Bar Dynamite
21824,106189041909207436203,The UPS Store
21825,102080950048199391101,Target
21826,106529468655678681356,Starbucks
21827,106582920413580439857,Kmart
21828,113555385468913720696,jcpenney
21829,116062571767704307927,President Thai Cafe
21830,114355151273589509402,Presidente Mexican Restaurant
21831,111275322224643212113,El Faro Mexican Foods
21832,117910856084489672966,Carrabba's Italian Grill
21833,104113723374376438742,Mateo's Cocina Latina
21834,106743257763078049813,The Ace of Sandwiches
21835,117215419670914538923,Pizza Garden
21836,100898044617251460675,In-N-Out Burger
21837,111066302198793824546,KFC Sylmar
21838,116272082880499818019,Shakey's Pizza Parlor
21839,117590233216477369475,Carl's Jr. / Green Burrito
21840,107032283121933076312,Kirby Co
21841,117033026506431190325,Dai Bai Dang
21842,117370370584260656166,California Pizza Kitchen
21843,100698394952779155902,Islands Fine Burgers & Drinks
21844,103177813510943088104,La Jolla Brewing Company
21845,103445118164212871343,Bernardino's Restaurant
21846,104562261522691552389,The Chicago Kitchen
21847,105475625845192729631,In-N-Out Burger
21848,107624780432764022956,Wendy's
21849,108392514133289531738,Living Room Coffeehouse
21850,110471486083460416971,SUBWAY® Restaurants
21851,113380945859629148853,Chipotle Mexican Grill
21852,117973851319942045896,Kohl's
21853,106542559255917366555,The Coffee Bean & Tea Leaf
21854,104004120083977581185,Game Stop
21855,108403277112620864761,Sprint Store
21856,109218738403310467219,Burger Joint
21857,111619936596098951781,Harbor Village Kitchen
21858,112606300720201000095,Kmart
21859,100479409878317053858,Peet's Coffee & Tea
21860,100544429503038483319,Barney's Gourmet Hamburgers
21861,100705989459471618539,Safeway
21862,100904606236072834513,Lululemon Athletica
21863,102003682307193663510,Sorella Caffe
21864,102346724167407695796,Kanpai
21865,102581705581320854527,Williams-Sonoma
21866,102760002291996460046,Primo Patio Cafe
21867,103260775693138177554,Seoul Jung
21868,105434900938117556295,Refuge
21869,105435462944269785927,Pho Clement
21870,105745906309939290518,7-Eleven
21871,107159499188020601457,Starbucks
21872,108605919794165282689,Zenyai Thai Cuisine
21873,110526532876816801872,Zekes Sports Bar & Grill
21874,111690144284238273251,Marshalls
21875,113520467721223855057,Riva Fish House
21876,113577575568505637581,Olive Bar
21877,114975422686613319760,In-N-Out Burger
21878,115764317733718382217,Humboldt Brews LLC
21879,116554849082753272162,J.Crew Factory
21880,116872000117077042320,Coach
21881,117556031023789573541,Downtown Tiki Lounge
21882,102766973611059945606,Waffle Shop
21883,106058450921562779378,Fuddruckers
21884,116107986718295593099,RadioShack
21885,102887650971793158950,Starbucks
21886,101030046374561920013,Verizon Wireless
21887,107702094182505648406,Subway
21888,113877976369810740544,Goodwill
21889,108038517610586443844,Chipotle Mexican Grill
21890,106403237854712048059,California Pizza Kitchen
21891,102993228695111777342,Casa Maya
21892,107564607043182338396,Sushi House
21893,112864376979675756258,In-N-Out Burger
21894,105530444293457751069,Pappy's Restaurant
21895,104521552771234319179,Fatburger
21896,110454048850540329502,Little Caesars Pizza
21897,110678869741227841136,Starbucks
21898,115483062700659812108,Newport Coast First Class Pizza
21899,117149628871171991390,Loteria Grill - Studio City
21900,101754955505354591313,Sushi Mambo
21901,108261223269879578936,The UPS Store
21902,112880486636520718732,El Atacor Restaurant
21903,116374597028518663193,Breakroom Cafe
21904,112040133480479943193,Golden Bull Restaurant & Bar
