"placeId","title","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categoryName","location/lat","location/lng","address","permanentlyClosed","url"
"ChIJc9yNQdsndTERBJAqOLFl9oY","HỢP TÁC XÃ VẬN TẢI THƯƠNG MẠI VÀ DỊCH VỤ NGUYÊN VỸ","Văn phòng công ty","Dịch vụ cho thuê ô tô",,,,,,,,"Văn phòng công ty","10.8460568","106.7338514","40/41 Đ. 42, Khu phố 8, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJc9yNQdsndTERBJAqOLFl9oY"
"ChIJv6Z5EAAndTER1_usCXNk8z0","Gia kỳ. Bấm huyệt trị liệu cổ,vai,gáy","Vật lý trị liệu",,,,,,,,,"Vật lý trị liệu","10.8487963","106.7795607","69a Đ. Trương Văn Thành, Phường Tân Phú, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJv6Z5EAAndTER1_usCXNk8z0"
"ChIJjzfJ2ugndTER8FIz0WYMFWY","Sân bóng đá Toàn Thắng","Sân bóng đá",,,,,,,,,"Sân bóng đá","10.8453908","106.732741","Đường 40, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJjzfJ2ugndTER8FIz0WYMFWY"
"ChIJjfu-J6EndTERlHAdg66n7eQ","Linh Bii Hairstroke Authentic","Chuyên gia làm đẹp",,,,,,,,,"Chuyên gia làm đẹp","10.848759","106.7711209","92 Hữu Nghị, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJjfu-J6EndTERlHAdg66n7eQ"
"ChIJ_XQKCe4odTER5JSlIUinDMQ","CÔNG TY TNHH THIẾT BỊ ĐO ĐẠC ĐỊA LONG","Nhà cung cấp thiết bị viễn thông","Nhà cung cấp dịch vụ viễn thông",,,,,,,,"Nhà cung cấp thiết bị viễn thông","10.8450316","106.7419199","17a/8 Đường 22, Linh Đông, Thủ Đức, HCM, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ_XQKCe4odTER5JSlIUinDMQ"
"ChIJWQr5UqAndTERrG5MmYV0Z58","THPT Nguyễn Hữu Huân","Trường học",,,,,,,,,"Trường học","10.8485539","106.7680472","11 Đoàn Kết, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJWQr5UqAndTERrG5MmYV0Z58"
"ChIJD3S6f_4ndTERGXdhBB4AZcM","Jeunesse Dalat Chill","Quán cà phê",,,,,,,,,"Quán cà phê","10.8447065","106.7471042","1166 Phạm Văn Đồng, Linh Đông, Thủ Đức, Thành phố Hồ Chí Minh 70000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJD3S6f_4ndTERGXdhBB4AZcM"
"ChIJf7YFBQsndTERMgYYY08ZIpY","Co.opmart Xa Lộ Hà Nội","Siêu thị","Đại siêu thị",,,,,,,,"Siêu thị","10.8480014","106.7743068","191 Quang Trung, Hiệp Phú, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJf7YFBQsndTERMgYYY08ZIpY"
"ChIJzXDP_9ondTERr0hUmzo9nEk","Trường Mầm Non Hiếu Trung","Trường mầm non",,,,,,,,,"Trường mầm non","10.8444736","106.7324842","30 Đường 40, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJzXDP_9ondTERr0hUmzo9nEk"
"ChIJtf8CBAAndTERDTPoI164bck","Li Ming Store","Cửa hàng quần áo",,,,,,,,,"Cửa hàng quần áo","10.8478733","106.7709569","115 Thống Nhất, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJtf8CBAAndTERDTPoI164bck"
"ChIJL6O89eIndTER8w8D0jx5JyY","HỒ BƠI 4S LINH ĐÔNG","Chung cư",,,,,,,,,"Chung cư","10.8444399","106.7401109","Đường số 30, Thành Phố, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJL6O89eIndTER8w8D0jx5JyY"
"ChIJTXHbawondTERR5UQGoKegBY","Ga Metro ngã tư Thủ Đức","Bãi chờ tàu hỏa",,,,,,,,,"Bãi chờ tàu hỏa","10.8463681","106.7716012","RQWC+GJX, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJTXHbawondTERR5UQGoKegBY"
"ChIJUddCbnQndTERo-bea3kaFsY","Nhà hàng - Karaoke NICE VIP","Quán bar karaoke",,,,,,,,,"Quán bar karaoke","10.8457539","106.7657493","28 Khổng Tử, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh 71306, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJUddCbnQndTERo-bea3kaFsY"
"ChIJh-7cAUUndTERe0MfH5nKSjk","Đá gà giải trí","Tiệm bánh",,,,,,,,,"Tiệm bánh","10.8435925","106.7367759","Hẻm 107 Đường Số 38, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJh-7cAUUndTERe0MfH5nKSjk"
"ChIJVZA19w0ndTERy-uCes0nQhU","Cát Đằng Palace","Địa điểm tổ chức lễ cưới",,,,,,,,,"Địa điểm tổ chức lễ cưới","10.8453298","106.7819137","11 Đ. Trương Văn Thành, Khu Phố 4, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJVZA19w0ndTERy-uCes0nQhU"
"ChIJn68MM7QndTERQiATAHbBVOY","Bảo Trân Beauty","Chuyên gia làm đẹp",,,,,,,,,"Chuyên gia làm đẹp","10.8426939","106.734747","Số 38 Đường 67, ấp Giữa, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJn68MM7QndTERQiATAHbBVOY"
"ChIJhU3gSAwndTERshXpEfl-DG4","Bhd Star Lê Văn Việt","Rạp chiếu phim",,,,,,,,,"Rạp chiếu phim","10.8451573","106.7786866","Vincom Plaza, Lê Văn Việt, Hiệp Phú, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJhU3gSAwndTERshXpEfl-DG4"
"ChIJS0jdG94ndTER0EcKOwqhmKE","CellphoneS","Cửa hàng điện thoại di động","Cửa hàng phụ kiện điện thoại di động","Cửa hàng máy tính",,,,,,,"Cửa hàng điện thoại di động","10.8420095","106.7471228","632A Đ. Kha Vạn Cân, P, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJS0jdG94ndTER0EcKOwqhmKE"
"ChIJEVo2xaYndTERZ9UPQ7yfbU0","Koi Lands Coffee","Quán cà phê",,,,,,,,,"Quán cà phê","10.8447469","106.7667432","13 Khổng Tử, Bình Thọ, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJEVo2xaYndTERZ9UPQ7yfbU0"
"ChIJL-0rQbcndTERw-vy12AXVgQ","Nhớt Thủ Đức","Dịch vụ thay dầu",,,,,,,,,"Dịch vụ thay dầu","10.844773","106.773687","55 Quang Trung, Hiệp Phú, Thủ Đức, Thành phố Hồ Chí Minh 70000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJL-0rQbcndTERw-vy12AXVgQ"
"ChIJ86W6FwAndTER72CTBmeFMGY","Phở Thảo Nguyên","Nhà hàng chuyên phục vụ bữa sáng",,,,,,,,,"Nhà hàng chuyên phục vụ bữa sáng","10.8419556","106.7416288","5 Đ. 32, Linh Đông, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ86W6FwAndTER72CTBmeFMGY"
"ChIJT69yd88ndTERjmmWUU2_vPo","QUÁN VEN SÔNG","Nhà hàng",,,,,,,,,"Nhà hàng","10.8406773","106.738437","RPRQ+79F, Thành Phố, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJT69yd88ndTERjmmWUU2_vPo"
"ChIJ81ejc-EndTER-7YWpGBA_RM","NAI VÀNG NEW","Nhà hàng hải sản","Nhà hàng",,,,,,,,"Nhà hàng hải sản","10.8445131","106.7701797","27 Đ. Nguyễn Văn Bá, Khu Phố 3, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ81ejc-EndTER-7YWpGBA_RM"
"ChIJa-6GGgAndTERe-VAWUVCnMo","Bắp Đậu House","Khu phức hợp nhà ở",,,,,,,,,"Khu phức hợp nhà ở","10.8405413","106.7350397","16/1A/4 Đ. số 51, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJa-6GGgAndTERe-VAWUVCnMo"
"ChIJAdeySQAndTERUb9oaJeEklI","Việt Phát Bakery","Tiệm bánh",,,,,,,,,"Tiệm bánh","10.8443674","106.7817451","185 Lê Văn Việt, Hiệp Phú, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJAdeySQAndTERUb9oaJeEklI"
"ChIJTY7aYwAndTERoeBTSB4Y2Ik","MAYCHA","Trà trân châu",,,,,,,,,"Trà trân châu","10.8403872","106.7319233","66 Đ. Hiệp Bình, Hiệp Bình Phước, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJTY7aYwAndTERoeBTSB4Y2Ik"
"ChIJvyF85KYndTERZbi77sfCxKo","Nhà hàng Sesan","Nhà hàng",,,,,,,,,"Nhà hàng","10.8438291","106.7668457","14 Einstein, Bình Thọ, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJvyF85KYndTERZbi77sfCxKo"
"ChIJfyYy40gndTERwGnfVlIS3ak","Sân Bóng Đá CP Phạm Văn Đồng","Tổ hợp thể thao","Câu lạc bộ thể thao",,,,,,,,"Tổ hợp thể thao","10.8398459","106.7380173","579 Đ. Kha Vạn Cân, KP8, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJfyYy40gndTERwGnfVlIS3ak"
"ChIJ6VbGIAondTERXZ6QnfbTHno","Saigon Gateway","Chung cư",,,,,,,,,"Chung cư","10.8436934","106.7716645","702 Đ. Võ Nguyên Giáp, Hiệp Phú, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ6VbGIAondTERXZ6QnfbTHno"
"ChIJFTd4M9cndTERKOCl_eN4Wz4","CLB TDTT Cây Lộc Vừng Thủ Đức","Câu lạc bộ thể thao",,,,,,,,,"Câu lạc bộ thể thao","10.8396214","106.7421706","1110 Phạm Văn Đồng, Linh Đông, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJFTd4M9cndTERKOCl_eN4Wz4"
"ChIJB39sjw4ndTER1F2t8b0W20o","Công viên Quận 9","Công viên giải trí","Công viên",,,,,,,,"Công viên giải trí","10.8434476","106.7787246","Hồ Thị Tư, Hiệp Phú, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJB39sjw4ndTER1F2t8b0W20o"
"ChIJJ2tXYgAndTERkmWVIogvh4o","Cửa hàng donnabionda","Cửa hàng",,,,,,,,,"Cửa hàng","10.8393103","106.7353275","541 Đ. Kha Vạn Cân, Hiệp Bình Chánh, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJJ2tXYgAndTERkmWVIogvh4o"
"ChIJ86hHbacndTERlHDE0Frc6cE","Nhà hàng Sepia","Nhà hàng",,,,,,,,,"Nhà hàng","10.8432965","106.7694749","1 Khổng Tử, Bình Thọ, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ86hHbacndTERlHDE0Frc6cE"
"ChIJDzFN3NMndTER_GphrWgNu8A","BHT Technology","Công ty điện dân dụng",,,,,,,,,"Công ty điện dân dụng","10.838293","106.7369309","1050/14, Phạm Văn Đồng P, Khu phố 9, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJDzFN3NMndTER_GphrWgNu8A"
"ChIJWaREfAEndTERuFoJSdj94qo","Cà Phê Mẹ Ơi - 19 Hồng Đức Bình Thọ Thủ Đức","Quán cà phê",,,,,,,,,"Quán cà phê","10.8433088","106.7652874","19 Hồng Đức, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh 70000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJWaREfAEndTERuFoJSdj94qo"
"ChIJF9KsEhEndTERWVEvHiYsDJE","Toà Nhà ST. MORITZ","Chung cư",,,,,,,,,"Chung cư","10.8380516","106.7348122","1014 Phạm Văn Đồng, P, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJF9KsEhEndTERWVEvHiYsDJE"
"ChIJ-Z8uzTMndTER-425kl8xXgE","Centum Weath Complex","Khu liên hợp căn hộ",,,,,,,,,"Khu liên hợp căn hộ","10.8417162","106.7708428","2A Phan Chu Trinh, Hiệp Phú, Quận 9, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ-Z8uzTMndTER-425kl8xXgE"
"ChIJQS77o24ndTERll6ncV-cAuw","Nhà trọ An Bình 9","Nhà trọ",,,,,,,,,"Nhà trọ","10.8379588","106.7413129","Hẻm 526, Đường Kha Vạn Cân, Linh Đông, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJQS77o24ndTERll6ncV-cAuw"
"ChIJGZQhyw8ndTER61II6f9GHF0","Tu viện Phanxico","Tu viện",,,,,,,,,"Tu viện","10.8417298","106.7810031","42 Đình Phong Phú, Tăng Nhơn Phú B, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJGZQhyw8ndTER61II6f9GHF0"
"ChIJE2YWuMkndTERaUEBKGj3D_k","Cafe Sân Vườn Hồ Cá Chòi Võng Home Garden C K","Quán cà phê","Quán cà phê nghệ thuật","Quán ăn dành cho trẻ em","Quầy cà phê","Nhà hàng ẩm thực đồng quê","Quán cà phê espresso","Tiệm cà phê phục vụ các món trái cây","Nhà hàng",,"Quán cà phê","10.8378323","106.7454577","60 Đường 36, Linh Đông, Thành Phố Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJE2YWuMkndTERaUEBKGj3D_k"
"ChIJTzQgs7EvdTERjG-KOpBmH88","Anhle English","Trường học",,,,,,,,,"Trường học","10.841448","106.7718914","4/6 Tú Xương, Hiệp Phú, Thủ Đức, Thành phố Hồ Chí Minh 700000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJTzQgs7EvdTERjG-KOpBmH88"
"ChIJA9phn8kndTERanBvHgOK0xU","Coffee Gọi Nắng","Quán cà phê",,,,,,,,,"Quán cà phê","10.8369676","106.7441592","74/5C Đường 36, KP 8, P, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJA9phn8kndTERanBvHgOK0xU"
"ChIJS7xZ-0EndTERtoR3qJU1eGs","Sân cầu lông Kiến Thiết - badminton club","Sân cầu lông",,,,,,,,,"Sân cầu lông","10.8412137","106.7754201","Khu Viso Kiến Thiết cũ, 50 Dân Chủ, Hiệp Phú, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJS7xZ-0EndTERtoR3qJU1eGs"
"ChIJm1BwcVgmdTERUpbwilp42ac","Chung cư TDH Phước Bình","Chung cư",,,,,,,,,"Chung cư","10.815803","106.7694764","số 4 Đ. 6A, Phước Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJm1BwcVgmdTERUpbwilp42ac"
"ChIJlbEmt5cndTERpkxZLPSv1Ys","BIA TUYẾT Q9 - Đặng Văn Bi","Nhà hàng",,,,,,,,,"Nhà hàng","10.8407487","106.7656427","36 Đặng Văn Bi, Bình Thọ, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJlbEmt5cndTERpkxZLPSv1Ys"
"ChIJGZCz_6UndTER60RoysQzzNg","CTCP Vinamilk - Nhà máy sữa Thống Nhất","Sản xuất bơ sữa",,,,,,,,,"Sản xuất bơ sữa","10.840187","106.7645688","12 Đặng Văn Bi, Trường Thọ, Thủ Đức, Thành phố Hồ Chí Minh 70000, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJGZCz_6UndTER60RoysQzzNg"
"ChIJYVsVMQYndTERl_GiIxf0pDM","THCS Hoa Lư","Trường THCS",,,,,,,,,"Trường THCS","10.8384727","106.7734447","97 Quang Trung, Tăng Nhơn Phú B, Thành phố Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJYVsVMQYndTERl_GiIxf0pDM"
"ChIJESvuagUndTER11M0jmfHDv8","Khách sạn Hoa Vinh","Khách sạn",,,,,,,,,"Khách sạn","10.8381644","106.7808508","104 Đình Phong Phú, Tăng Nhơn Phú B, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJESvuagUndTER11M0jmfHDv8"
"ChIJOd-cEK8ndTERnX396d3-j7Q","HAO - The Tea Bar (Tiệm Trà Hảo Cha)","Trà trân châu","Quán cà phê","Cửa hàng trà",,,,,,,"Trà trân châu","10.8380689","106.774246","18 Đường số 12, Tăng Nhơn Phú B, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJOd-cEK8ndTERnX396d3-j7Q"
"ChIJ7bncPqkndTERL6heR4YlgyY","Bình Thái Metro Station","Công ty tàu điện ngầm",,,,,,,,,"Công ty tàu điện ngầm","10.8363749","106.7657043","39761 Đ. Nguyễn Văn Bá, Phước Long B, Thủ Đức, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ7bncPqkndTERL6heR4YlgyY"
"ChIJL7kYGrzfdDERd0WFmCfN7lA","Cầu Đồng Tròn 2","Cầu",,,,,,,,,"Cầu","10.8838942","106.8345972","VRMM+HR5, Cầu, Đồng Tròn 2, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJL7kYGrzfdDERd0WFmCfN7lA"
"ChIJ77sygkTfdDERYE0y8z6QU5Y","Nghĩa trang Giáo Xứ Long Bình","Nghĩa trang",,,,,,,,,"Nghĩa trang","10.8817945","106.8351332","VRJP+P36, Nguyễn Xiển, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJ77sygkTfdDERYE0y8z6QU5Y"
"ChIJMY7ZNeffdDERqtHb7pTVIEE","Đò bờ sông","Dịch vụ phà",,,,,,,,,"Dịch vụ phà","10.8798302","106.8461185","VRHW+WCQ, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJMY7ZNeffdDERqtHb7pTVIEE"
"ChIJo8fofeIldTER7NY9Vk4qj18","Chợ Bình Khánh","Chợ",,,,,,,,,"Chợ","10.7866578","106.7383597","Đ. A, Bình Khánh, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJo8fofeIldTER7NY9Vk4qj18"
"ChIJZ4PJgpnfdDERAKCmnSCoAzA","Bãi Móc Waterfront","Văn phòng công ty",,,,,,,,,"Văn phòng công ty","10.8793878","106.8381431","39723 Nguyễn Xiển, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJZ4PJgpnfdDERAKCmnSCoAzA"
"ChIJVVVV6d8ldTERThldJprkqlg","Novaland The Sun Avenue","Công viên xe dã ngoại",,,,,,,,,"Công viên xe dã ngoại","10.7854761","106.7481594","28 Đ. Mai Chí Thọ, An Phú, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJVVVV6d8ldTERThldJprkqlg"
"ChIJS3vVWYrfdDERlDhquU01S4E","Căn tin Chùa Bửu Long","Nhà hàng cho người ăn chay",,,,,,,,,"Nhà hàng cho người ăn chay","10.8793382","106.8359767","23B Nguyễn Xiển, Long Bình, Quận 9, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJS3vVWYrfdDERlDhquU01S4E"
"ChIJs-QxIbcldTERPl4wfpBA3fY","The Coffee House Sun Avenue","Quán cà phê",,,,,,,,,"Quán cà phê","10.7845535","106.7477264","116 Đ. 51, An Phú, Quận 2, Thành phố Hồ Chí Minh, Việt Nam","false","https://www.google.com/maps/search/?api=1&query=all_places_no_search_ocr&query_place_id=ChIJs-QxIbcldTERPl4wfpBA3fY"
